date,product_id,product_name,category,units_sold,current_stock,price,supplier,warehouse_location,lead_time_days,revenue
2021-01-24,P010,Noise Cancelling Headphones,Electronics,16,520,80,GadgetPro,Osaka,9,1280
2021-01-25,P010,Noise Cancelling Headphones,Electronics,10,515,80,GadgetPro,Tokyo,13,800
2021-01-26,P010,Noise Cancelling Headphones,Electronics,5,510,80,GadgetPro,Nagoya,2,400
2021-01-27,P010,Noise Cancelling Headphones,Electronics,7,519,80,ElectroHub,Nagoya,13,560
2021-01-28,P010,Noise Cancelling Headphones,Electronics,10,510,80,TechSupply Ltd,Nagoya,10,800
2021-01-29,P010,Noise Cancelling Headphones,Electronics,17,495,80,TechSupply Ltd,Tokyo,2,1360
2021-01-30,P010,Noise Cancelling Headphones,Electronics,13,491,80,ElectroHub,Tokyo,9,1040
2021-01-31,P010,Noise Cancelling Headphones,Electronics,9,492,80,GadgetPro,Tokyo,7,720
2021-02-01,P010,Noise Cancelling Headphones,Electronics,8,489,80,ElectroHub,Osaka,7,640
2021-02-02,P010,Noise Cancelling Headphones,Electronics,11,486,80,ElectroHub,Osaka,2,880
2021-02-03,P010,Noise Cancelling Headphones,Electronics,13,474,80,GadgetPro,Nagoya,10,1040
2021-02-04,P010,Noise Cancelling Headphones,Electronics,11,473,80,TechSupply Ltd,Osaka,3,880
2021-02-05,P010,Noise Cancelling Headphones,Electronics,7,475,80,TechSupply Ltd,Nagoya,7,560
2021-02-06,P010,Noise Cancelling Headphones,Electronics,6,485,80,ElectroHub,Osaka,7,480
2021-02-07,P010,Noise Cancelling Headphones,Electronics,9,485,80,TechSupply Ltd,Nagoya,3,720
2021-02-08,P010,Noise Cancelling Headphones,Electronics,7,488,80,TechSupply Ltd,Nagoya,9,560
2021-02-09,P010,Noise Cancelling Headphones,Electronics,6,488,80,TechSupply Ltd,Osaka,8,480
2021-02-10,P010,Noise Cancelling Headphones,Electronics,13,478,80,TechSupply Ltd,Tokyo,9,1040
2021-02-11,P010,Noise Cancelling Headphones,Electronics,11,482,80,ElectroHub,Tokyo,7,880
2021-02-12,P010,Noise Cancelling Headphones,Electronics,12,485,80,GadgetPro,Osaka,10,960
2021-02-13,P010,Noise Cancelling Headphones,Electronics,12,489,80,ElectroHub,Tokyo,5,960
2021-02-14,P010,Noise Cancelling Headphones,Electronics,10,482,80,TechSupply Ltd,Osaka,7,800
2021-02-15,P010,Noise Cancelling Headphones,Electronics,9,491,80,GadgetPro,Osaka,12,720
2021-02-16,P010,Noise Cancelling Headphones,Electronics,4,496,80,GadgetPro,Nagoya,6,320
2021-02-17,P010,Noise Cancelling Headphones,Electronics,10,501,80,GadgetPro,Osaka,2,800
2021-02-18,P010,Noise Cancelling Headphones,Electronics,8,508,80,TechSupply Ltd,Tokyo,4,640
2021-02-19,P010,Noise Cancelling Headphones,Electronics,10,502,80,TechSupply Ltd,Osaka,6,800
2021-02-20,P010,Noise Cancelling Headphones,Electronics,14,494,80,ElectroHub,Nagoya,2,1120
2021-02-21,P010,Noise Cancelling Headphones,Electronics,16,496,80,GadgetPro,Osaka,9,1280
2021-02-22,P010,Noise Cancelling Headphones,Electronics,12,493,80,ElectroHub,Osaka,3,960
2021-02-23,P010,Noise Cancelling Headphones,Electronics,12,496,80,ElectroHub,Nagoya,10,960
2021-02-24,P010,Noise Cancelling Headphones,Electronics,11,485,80,GadgetPro,Osaka,10,880
2021-02-25,P010,Noise Cancelling Headphones,Electronics,10,489,80,GadgetPro,Osaka,2,800
2021-02-26,P010,Noise Cancelling Headphones,Electronics,12,483,80,ElectroHub,Osaka,5,960
2021-02-27,P010,Noise Cancelling Headphones,Electronics,5,495,80,TechSupply Ltd,Tokyo,6,400
2021-02-28,P010,Noise Cancelling Headphones,Electronics,14,487,80,GadgetPro,Tokyo,8,1120
2021-03-01,P010,Noise Cancelling Headphones,Electronics,6,485,80,ElectroHub,Osaka,9,480
2021-03-02,P010,Noise Cancelling Headphones,Electronics,11,485,80,ElectroHub,Osaka,10,880
2021-03-03,P010,Noise Cancelling Headphones,Electronics,13,485,80,GadgetPro,Tokyo,5,1040
2021-03-04,P010,Noise Cancelling Headphones,Electronics,11,493,80,GadgetPro,Tokyo,7,880
2021-03-05,P010,Noise Cancelling Headphones,Electronics,4,498,80,GadgetPro,Osaka,10,320
2021-03-06,P010,Noise Cancelling Headphones,Electronics,12,487,80,TechSupply Ltd,Nagoya,12,960
2021-03-07,P010,Noise Cancelling Headphones,Electronics,13,474,80,TechSupply Ltd,Tokyo,2,1040
2021-03-08,P010,Noise Cancelling Headphones,Electronics,7,484,80,TechSupply Ltd,Tokyo,12,560
2021-03-09,P010,Noise Cancelling Headphones,Electronics,10,489,80,TechSupply Ltd,Tokyo,13,800
2021-03-10,P010,Noise Cancelling Headphones,Electronics,15,483,80,GadgetPro,Nagoya,7,1200
2021-03-11,P010,Noise Cancelling Headphones,Electronics,17,470,80,ElectroHub,Nagoya,5,1360
2021-03-12,P010,Noise Cancelling Headphones,Electronics,8,478,80,TechSupply Ltd,Nagoya,12,640
2021-03-13,P010,Noise Cancelling Headphones,Electronics,11,484,80,TechSupply Ltd,Tokyo,12,880
2021-03-14,P010,Noise Cancelling Headphones,Electronics,9,491,80,ElectroHub,Nagoya,6,720
2021-03-15,P010,Noise Cancelling Headphones,Electronics,9,483,80,ElectroHub,Tokyo,4,720
2021-03-16,P010,Noise Cancelling Headphones,Electronics,7,478,80,ElectroHub,Osaka,4,560
2021-03-17,P010,Noise Cancelling Headphones,Electronics,7,481,80,ElectroHub,Nagoya,11,560
2021-03-18,P010,Noise Cancelling Headphones,Electronics,8,473,80,GadgetPro,Tokyo,4,640
2021-03-19,P010,Noise Cancelling Headphones,Electronics,17,473,80,TechSupply Ltd,Osaka,7,1360
2021-03-20,P010,Noise Cancelling Headphones,Electronics,9,479,80,ElectroHub,Tokyo,2,720
2021-03-21,P010,Noise Cancelling Headphones,Electronics,6,488,80,TechSupply Ltd,Osaka,10,480
2021-03-22,P010,Noise Cancelling Headphones,Electronics,9,498,80,TechSupply Ltd,Nagoya,13,720
2021-03-23,P010,Noise Cancelling Headphones,Electronics,9,503,80,ElectroHub,Nagoya,4,720
2021-03-24,P010,Noise Cancelling Headphones,Electronics,9,504,80,ElectroHub,Tokyo,11,720
2021-03-25,P010,Noise Cancelling Headphones,Electronics,7,504,80,ElectroHub,Nagoya,4,560
2021-03-26,P010,Noise Cancelling Headphones,Electronics,8,499,80,ElectroHub,Tokyo,13,640
2021-03-27,P010,Noise Cancelling Headphones,Electronics,10,504,80,ElectroHub,Tokyo,2,800
2021-03-28,P010,Noise Cancelling Headphones,Electronics,7,503,80,GadgetPro,Osaka,8,560
2021-03-29,P010,Noise Cancelling Headphones,Electronics,9,502,80,ElectroHub,Osaka,13,720
2021-03-30,P010,Noise Cancelling Headphones,Electronics,9,495,80,TechSupply Ltd,Osaka,4,720
2021-03-31,P010,Noise Cancelling Headphones,Electronics,11,496,80,TechSupply Ltd,Tokyo,8,880
2021-04-01,P010,Noise Cancelling Headphones,Electronics,8,506,80,ElectroHub,Tokyo,6,640
2021-04-02,P010,Noise Cancelling Headphones,Electronics,4,520,80,GadgetPro,Tokyo,7,320
2021-04-03,P010,Noise Cancelling Headphones,Electronics,12,515,80,GadgetPro,Osaka,3,960
2021-04-04,P010,Noise Cancelling Headphones,Electronics,11,509,80,ElectroHub,Tokyo,11,880
2021-04-05,P010,Noise Cancelling Headphones,Electronics,8,505,80,GadgetPro,Tokyo,13,640
2021-04-06,P010,Noise Cancelling Headphones,Electronics,10,501,80,GadgetPro,Nagoya,9,800
2021-04-07,P010,Noise Cancelling Headphones,Electronics,6,512,80,TechSupply Ltd,Nagoya,5,480
2021-04-08,P010,Noise Cancelling Headphones,Electronics,13,511,80,TechSupply Ltd,Tokyo,3,1040
2021-04-09,P010,Noise Cancelling Headphones,Electronics,5,512,80,TechSupply Ltd,Nagoya,6,400
2021-04-10,P010,Noise Cancelling Headphones,Electronics,9,507,80,TechSupply Ltd,Nagoya,8,720
2021-04-11,P010,Noise Cancelling Headphones,Electronics,12,510,80,TechSupply Ltd,Osaka,3,960
2021-04-12,P010,Noise Cancelling Headphones,Electronics,11,518,80,TechSupply Ltd,Osaka,6,880
2021-04-13,P010,Noise Cancelling Headphones,Electronics,10,517,80,GadgetPro,Osaka,7,800
2021-04-14,P010,Noise Cancelling Headphones,Electronics,13,504,80,GadgetPro,Osaka,5,1040
2021-04-15,P010,Noise Cancelling Headphones,Electronics,16,500,80,TechSupply Ltd,Tokyo,6,1280
2021-04-16,P010,Noise Cancelling Headphones,Electronics,9,491,80,GadgetPro,Tokyo,7,720
2021-04-17,P010,Noise Cancelling Headphones,Electronics,7,503,80,ElectroHub,Nagoya,3,560
2021-04-18,P010,Noise Cancelling Headphones,Electronics,11,495,80,ElectroHub,Nagoya,8,880
2021-04-19,P010,Noise Cancelling Headphones,Electronics,7,499,80,GadgetPro,Nagoya,5,560
2021-04-20,P010,Noise Cancelling Headphones,Electronics,9,505,80,TechSupply Ltd,Osaka,13,720
2021-04-21,P010,Noise Cancelling Headphones,Electronics,12,499,80,TechSupply Ltd,Osaka,2,960
2021-04-22,P010,Noise Cancelling Headphones,Electronics,5,499,80,ElectroHub,Nagoya,10,400
2021-04-23,P010,Noise Cancelling Headphones,Electronics,7,497,80,GadgetPro,Nagoya,10,560
2021-04-24,P010,Noise Cancelling Headphones,Electronics,10,489,80,GadgetPro,Nagoya,7,800
2021-04-25,P010,Noise Cancelling Headphones,Electronics,11,494,80,GadgetPro,Nagoya,2,880
2021-04-26,P010,Noise Cancelling Headphones,Electronics,8,489,80,GadgetPro,Osaka,8,640
2021-04-27,P010,Noise Cancelling Headphones,Electronics,5,497,80,GadgetPro,Nagoya,6,400
2021-04-28,P010,Noise Cancelling Headphones,Electronics,12,496,80,GadgetPro,Nagoya,7,960
2021-04-29,P010,Noise Cancelling Headphones,Electronics,9,495,80,TechSupply Ltd,Nagoya,4,720
2021-04-30,P010,Noise Cancelling Headphones,Electronics,11,488,80,TechSupply Ltd,Tokyo,9,880
2021-05-01,P010,Noise Cancelling Headphones,Electronics,10,493,80,ElectroHub,Tokyo,6,800
2021-05-02,P010,Noise Cancelling Headphones,Electronics,11,490,80,TechSupply Ltd,Nagoya,7,880
2021-05-03,P010,Noise Cancelling Headphones,Electronics,16,481,80,GadgetPro,Nagoya,8,1280
2021-05-04,P010,Noise Cancelling Headphones,Electronics,11,483,80,GadgetPro,Nagoya,2,880
2021-05-05,P010,Noise Cancelling Headphones,Electronics,10,485,80,TechSupply Ltd,Nagoya,2,800
2021-05-06,P010,Noise Cancelling Headphones,Electronics,7,494,80,ElectroHub,Nagoya,9,560
2021-05-07,P010,Noise Cancelling Headphones,Electronics,13,492,80,ElectroHub,Nagoya,2,1040
2021-05-08,P010,Noise Cancelling Headphones,Electronics,8,497,80,GadgetPro,Nagoya,7,640
2021-05-09,P010,Noise Cancelling Headphones,Electronics,19,491,80,TechSupply Ltd,Osaka,9,1520
2021-05-10,P010,Noise Cancelling Headphones,Electronics,11,480,80,GadgetPro,Osaka,5,880
2021-05-11,P010,Noise Cancelling Headphones,Electronics,6,492,80,GadgetPro,Nagoya,12,480
2021-05-12,P010,Noise Cancelling Headphones,Electronics,9,495,80,TechSupply Ltd,Osaka,8,720
2021-05-13,P010,Noise Cancelling Headphones,Electronics,8,491,80,GadgetPro,Nagoya,10,640
2021-05-14,P010,Noise Cancelling Headphones,Electronics,6,503,80,TechSupply Ltd,Osaka,13,480
2021-05-15,P010,Noise Cancelling Headphones,Electronics,11,498,80,ElectroHub,Tokyo,10,880
2021-05-16,P010,Noise Cancelling Headphones,Electronics,15,501,80,TechSupply Ltd,Osaka,4,1200
2021-05-17,P010,Noise Cancelling Headphones,Electronics,17,496,80,ElectroHub,Tokyo,12,1360
2021-05-18,P010,Noise Cancelling Headphones,Electronics,5,504,80,ElectroHub,Nagoya,2,400
2021-05-19,P010,Noise Cancelling Headphones,Electronics,12,499,80,TechSupply Ltd,Tokyo,5,960
2021-05-20,P010,Noise Cancelling Headphones,Electronics,5,499,80,ElectroHub,Osaka,11,400
2021-05-21,P010,Noise Cancelling Headphones,Electronics,6,502,80,TechSupply Ltd,Nagoya,7,480
2021-05-22,P010,Noise Cancelling Headphones,Electronics,11,494,80,GadgetPro,Nagoya,7,880
2021-05-23,P010,Noise Cancelling Headphones,Electronics,10,494,80,ElectroHub,Nagoya,6,800
2021-05-24,P010,Noise Cancelling Headphones,Electronics,5,491,80,TechSupply Ltd,Nagoya,2,400
2021-05-25,P010,Noise Cancelling Headphones,Electronics,8,494,80,GadgetPro,Tokyo,8,640
2021-05-26,P010,Noise Cancelling Headphones,Electronics,12,499,80,ElectroHub,Nagoya,10,960
2021-05-27,P010,Noise Cancelling Headphones,Electronics,11,504,80,GadgetPro,Tokyo,10,880
2021-05-28,P010,Noise Cancelling Headphones,Electronics,9,501,80,ElectroHub,Tokyo,6,720
2021-05-29,P010,Noise Cancelling Headphones,Electronics,10,503,80,TechSupply Ltd,Tokyo,6,800
2021-05-30,P010,Noise Cancelling Headphones,Electronics,12,510,80,GadgetPro,Tokyo,9,960
2021-05-31,P010,Noise Cancelling Headphones,Electronics,14,503,80,GadgetPro,Tokyo,11,1120
2021-06-01,P010,Noise Cancelling Headphones,Electronics,9,504,80,GadgetPro,Nagoya,9,720
2021-06-02,P010,Noise Cancelling Headphones,Electronics,9,507,80,TechSupply Ltd,Nagoya,6,720
2021-06-03,P010,Noise Cancelling Headphones,Electronics,13,496,80,GadgetPro,Nagoya,10,1040
2021-06-04,P010,Noise Cancelling Headphones,Electronics,13,500,80,ElectroHub,Tokyo,5,1040
2021-06-05,P010,Noise Cancelling Headphones,Electronics,8,492,80,ElectroHub,Osaka,4,640
2021-06-06,P010,Noise Cancelling Headphones,Electronics,11,498,80,TechSupply Ltd,Osaka,9,880
2021-06-07,P010,Noise Cancelling Headphones,Electronics,12,495,80,TechSupply Ltd,Nagoya,7,960
2021-06-08,P010,Noise Cancelling Headphones,Electronics,7,504,80,GadgetPro,Osaka,5,560
2021-06-09,P010,Noise Cancelling Headphones,Electronics,5,515,80,GadgetPro,Osaka,12,400
2021-06-10,P010,Noise Cancelling Headphones,Electronics,5,516,80,TechSupply Ltd,Osaka,5,400
2021-06-11,P010,Noise Cancelling Headphones,Electronics,13,516,80,ElectroHub,Osaka,10,1040
2021-06-12,P010,Noise Cancelling Headphones,Electronics,12,517,80,ElectroHub,Tokyo,12,960
2021-06-13,P010,Noise Cancelling Headphones,Electronics,9,523,80,TechSupply Ltd,Nagoya,9,720
2021-06-14,P010,Noise Cancelling Headphones,Electronics,8,516,80,ElectroHub,Osaka,10,640
2021-06-15,P010,Noise Cancelling Headphones,Electronics,17,501,80,GadgetPro,Tokyo,4,1360
2021-06-16,P010,Noise Cancelling Headphones,Electronics,13,492,80,GadgetPro,Osaka,2,1040
2021-06-17,P010,Noise Cancelling Headphones,Electronics,16,492,80,ElectroHub,Nagoya,6,1280
2021-06-18,P010,Noise Cancelling Headphones,Electronics,11,482,80,TechSupply Ltd,Osaka,4,880
2021-06-19,P010,Noise Cancelling Headphones,Electronics,11,489,80,GadgetPro,Nagoya,9,880
2021-06-20,P010,Noise Cancelling Headphones,Electronics,7,495,80,ElectroHub,Nagoya,7,560
2021-06-21,P010,Noise Cancelling Headphones,Electronics,6,492,80,GadgetPro,Osaka,13,480
2021-06-22,P010,Noise Cancelling Headphones,Electronics,9,495,80,ElectroHub,Tokyo,5,720
2021-06-23,P010,Noise Cancelling Headphones,Electronics,9,486,80,TechSupply Ltd,Tokyo,5,720
2021-06-24,P010,Noise Cancelling Headphones,Electronics,11,492,80,ElectroHub,Tokyo,5,880
2021-06-25,P010,Noise Cancelling Headphones,Electronics,6,486,80,TechSupply Ltd,Osaka,3,480
2021-06-26,P010,Noise Cancelling Headphones,Electronics,9,496,80,ElectroHub,Nagoya,10,720
2021-06-27,P010,Noise Cancelling Headphones,Electronics,15,482,80,TechSupply Ltd,Tokyo,6,1200
2021-06-28,P010,Noise Cancelling Headphones,Electronics,6,493,80,TechSupply Ltd,Tokyo,7,480
2021-06-29,P010,Noise Cancelling Headphones,Electronics,6,500,80,TechSupply Ltd,Osaka,8,480
2021-06-30,P010,Noise Cancelling Headphones,Electronics,7,496,80,TechSupply Ltd,Tokyo,8,560
2021-07-01,P010,Noise Cancelling Headphones,Electronics,8,498,80,GadgetPro,Tokyo,11,640
2021-07-02,P010,Noise Cancelling Headphones,Electronics,14,500,80,GadgetPro,Nagoya,4,1120
2021-07-03,P010,Noise Cancelling Headphones,Electronics,6,503,80,TechSupply Ltd,Tokyo,12,480
2021-07-04,P010,Noise Cancelling Headphones,Electronics,11,509,80,TechSupply Ltd,Tokyo,5,880
2021-07-05,P010,Noise Cancelling Headphones,Electronics,8,510,80,ElectroHub,Nagoya,7,640
2021-07-06,P010,Noise Cancelling Headphones,Electronics,14,512,80,TechSupply Ltd,Osaka,7,1120
2021-07-07,P010,Noise Cancelling Headphones,Electronics,4,523,80,GadgetPro,Osaka,7,320
2021-07-08,P010,Noise Cancelling Headphones,Electronics,13,529,80,TechSupply Ltd,Tokyo,8,1040
2021-07-09,P010,Noise Cancelling Headphones,Electronics,8,531,80,GadgetPro,Tokyo,2,640
2021-07-10,P010,Noise Cancelling Headphones,Electronics,9,529,80,GadgetPro,Osaka,11,720
2021-07-11,P010,Noise Cancelling Headphones,Electronics,12,529,80,TechSupply Ltd,Osaka,5,960
2021-07-12,P010,Noise Cancelling Headphones,Electronics,16,522,80,GadgetPro,Osaka,12,1280
2021-07-13,P010,Noise Cancelling Headphones,Electronics,10,530,80,GadgetPro,Nagoya,2,800
2021-07-14,P010,Noise Cancelling Headphones,Electronics,10,525,80,TechSupply Ltd,Nagoya,11,800
2021-07-15,P010,Noise Cancelling Headphones,Electronics,17,518,80,TechSupply Ltd,Tokyo,3,1360
2021-07-16,P010,Noise Cancelling Headphones,Electronics,6,518,80,GadgetPro,Osaka,8,480
2021-07-17,P010,Noise Cancelling Headphones,Electronics,12,507,80,GadgetPro,Osaka,12,960
2021-07-18,P010,Noise Cancelling Headphones,Electronics,8,499,80,GadgetPro,Tokyo,6,640
2021-07-19,P010,Noise Cancelling Headphones,Electronics,7,495,80,GadgetPro,Nagoya,13,560
2021-07-20,P010,Noise Cancelling Headphones,Electronics,12,497,80,ElectroHub,Nagoya,9,960
2021-07-21,P010,Noise Cancelling Headphones,Electronics,11,488,80,GadgetPro,Tokyo,6,880
2021-07-22,P010,Noise Cancelling Headphones,Electronics,12,492,80,ElectroHub,Osaka,7,960
2021-07-23,P010,Noise Cancelling Headphones,Electronics,7,492,80,TechSupply Ltd,Osaka,12,560
2021-07-24,P010,Noise Cancelling Headphones,Electronics,5,487,80,TechSupply Ltd,Nagoya,9,400
2021-07-25,P010,Noise Cancelling Headphones,Electronics,9,478,80,ElectroHub,Tokyo,9,720
2021-07-26,P010,Noise Cancelling Headphones,Electronics,6,491,80,ElectroHub,Tokyo,9,480
2021-07-27,P010,Noise Cancelling Headphones,Electronics,10,495,80,GadgetPro,Nagoya,6,800
2021-07-28,P010,Noise Cancelling Headphones,Electronics,7,500,80,GadgetPro,Tokyo,7,560
2021-07-29,P010,Noise Cancelling Headphones,Electronics,9,504,80,GadgetPro,Osaka,3,720
2021-07-30,P010,Noise Cancelling Headphones,Electronics,6,509,80,GadgetPro,Osaka,9,480
2021-07-31,P010,Noise Cancelling Headphones,Electronics,7,506,80,ElectroHub,Osaka,8,560
2021-08-01,P010,Noise Cancelling Headphones,Electronics,10,512,80,GadgetPro,Nagoya,3,800
2021-08-02,P010,Noise Cancelling Headphones,Electronics,6,509,80,ElectroHub,Nagoya,10,480
2021-08-03,P010,Noise Cancelling Headphones,Electronics,12,507,80,GadgetPro,Tokyo,13,960
2021-08-04,P010,Noise Cancelling Headphones,Electronics,11,497,80,ElectroHub,Osaka,10,880
2021-08-05,P010,Noise Cancelling Headphones,Electronics,6,496,80,ElectroHub,Nagoya,12,480
2021-08-06,P010,Noise Cancelling Headphones,Electronics,14,488,80,GadgetPro,Nagoya,13,1120
2021-08-07,P010,Noise Cancelling Headphones,Electronics,17,476,80,TechSupply Ltd,Nagoya,6,1360
2021-08-08,P010,Noise Cancelling Headphones,Electronics,10,476,80,GadgetPro,Nagoya,3,800
2021-08-09,P010,Noise Cancelling Headphones,Electronics,11,480,80,ElectroHub,Osaka,7,880
2021-08-10,P010,Noise Cancelling Headphones,Electronics,9,478,80,GadgetPro,Nagoya,11,720
2021-08-11,P010,Noise Cancelling Headphones,Electronics,6,488,80,ElectroHub,Tokyo,13,480
2021-08-12,P010,Noise Cancelling Headphones,Electronics,7,486,80,TechSupply Ltd,Osaka,7,560
2021-08-13,P010,Noise Cancelling Headphones,Electronics,11,488,80,TechSupply Ltd,Osaka,7,880
2021-08-14,P010,Noise Cancelling Headphones,Electronics,10,478,80,TechSupply Ltd,Osaka,3,800
2021-08-15,P010,Noise Cancelling Headphones,Electronics,11,481,80,ElectroHub,Osaka,12,880
2021-08-16,P010,Noise Cancelling Headphones,Electronics,7,475,80,ElectroHub,Nagoya,9,560
2021-08-17,P010,Noise Cancelling Headphones,Electronics,15,464,80,ElectroHub,Osaka,11,1200
2021-08-18,P010,Noise Cancelling Headphones,Electronics,17,452,80,ElectroHub,Tokyo,9,1360
2021-08-19,P010,Noise Cancelling Headphones,Electronics,6,446,80,ElectroHub,Tokyo,4,480
2021-08-20,P010,Noise Cancelling Headphones,Electronics,10,442,80,TechSupply Ltd,Osaka,10,800
2021-08-21,P010,Noise Cancelling Headphones,Electronics,15,442,80,GadgetPro,Nagoya,4,1200
2021-08-22,P010,Noise Cancelling Headphones,Electronics,10,446,80,TechSupply Ltd,Osaka,10,800
2021-08-23,P010,Noise Cancelling Headphones,Electronics,6,448,80,GadgetPro,Osaka,4,480
2021-08-24,P010,Noise Cancelling Headphones,Electronics,6,451,80,TechSupply Ltd,Tokyo,10,480
2021-08-25,P010,Noise Cancelling Headphones,Electronics,7,457,80,ElectroHub,Osaka,7,560
2021-08-26,P010,Noise Cancelling Headphones,Electronics,6,455,80,ElectroHub,Nagoya,6,480
2021-08-27,P010,Noise Cancelling Headphones,Electronics,10,456,80,TechSupply Ltd,Tokyo,4,800
2021-08-28,P010,Noise Cancelling Headphones,Electronics,11,460,80,TechSupply Ltd,Nagoya,10,880
2021-08-29,P010,Noise Cancelling Headphones,Electronics,7,459,80,TechSupply Ltd,Nagoya,11,560
2021-08-30,P010,Noise Cancelling Headphones,Electronics,11,455,80,ElectroHub,Tokyo,3,880
2021-08-31,P010,Noise Cancelling Headphones,Electronics,6,461,80,TechSupply Ltd,Nagoya,7,480
2021-09-01,P010,Noise Cancelling Headphones,Electronics,4,460,80,TechSupply Ltd,Nagoya,11,320
2021-09-02,P010,Noise Cancelling Headphones,Electronics,12,465,80,TechSupply Ltd,Nagoya,6,960
2021-09-03,P010,Noise Cancelling Headphones,Electronics,7,458,80,ElectroHub,Nagoya,11,560
2021-09-04,P010,Noise Cancelling Headphones,Electronics,10,462,80,ElectroHub,Osaka,13,800
2021-09-05,P010,Noise Cancelling Headphones,Electronics,13,452,80,TechSupply Ltd,Nagoya,5,1040
2021-09-06,P010,Noise Cancelling Headphones,Electronics,7,460,80,ElectroHub,Osaka,11,560
2021-09-07,P010,Noise Cancelling Headphones,Electronics,9,466,80,GadgetPro,Tokyo,5,720
2021-09-08,P010,Noise Cancelling Headphones,Electronics,13,468,80,TechSupply Ltd,Osaka,13,1040
2021-09-09,P010,Noise Cancelling Headphones,Electronics,12,474,80,GadgetPro,Nagoya,9,960
2021-09-10,P010,Noise Cancelling Headphones,Electronics,10,479,80,ElectroHub,Tokyo,5,800
2021-09-11,P010,Noise Cancelling Headphones,Electronics,10,481,80,TechSupply Ltd,Osaka,13,800
2021-09-12,P010,Noise Cancelling Headphones,Electronics,8,482,80,GadgetPro,Tokyo,7,640
2021-09-13,P010,Noise Cancelling Headphones,Electronics,11,488,80,TechSupply Ltd,Nagoya,13,880
2021-09-14,P010,Noise Cancelling Headphones,Electronics,8,497,80,ElectroHub,Tokyo,12,640
2021-09-15,P010,Noise Cancelling Headphones,Electronics,8,505,80,TechSupply Ltd,Tokyo,12,640
2021-09-16,P010,Noise Cancelling Headphones,Electronics,5,505,80,ElectroHub,Osaka,12,400
2021-09-17,P010,Noise Cancelling Headphones,Electronics,13,510,80,GadgetPro,Tokyo,2,1040
2021-09-18,P010,Noise Cancelling Headphones,Electronics,7,505,80,GadgetPro,Tokyo,6,560
2021-09-19,P010,Noise Cancelling Headphones,Electronics,16,499,80,TechSupply Ltd,Nagoya,13,1280
2021-09-20,P010,Noise Cancelling Headphones,Electronics,8,492,80,TechSupply Ltd,Osaka,12,640
2021-09-21,P010,Noise Cancelling Headphones,Electronics,11,497,80,ElectroHub,Tokyo,2,880
2021-09-22,P010,Noise Cancelling Headphones,Electronics,9,497,80,GadgetPro,Osaka,3,720
2021-09-23,P010,Noise Cancelling Headphones,Electronics,8,508,80,ElectroHub,Nagoya,9,640
2021-09-24,P010,Noise Cancelling Headphones,Electronics,10,510,80,ElectroHub,Osaka,4,800
2021-09-25,P010,Noise Cancelling Headphones,Electronics,9,505,80,GadgetPro,Osaka,8,720
2021-09-26,P010,Noise Cancelling Headphones,Electronics,11,495,80,ElectroHub,Nagoya,10,880
2021-09-27,P010,Noise Cancelling Headphones,Electronics,11,486,80,GadgetPro,Osaka,3,880
2021-09-28,P010,Noise Cancelling Headphones,Electronics,5,484,80,ElectroHub,Osaka,6,400
2021-09-29,P010,Noise Cancelling Headphones,Electronics,8,485,80,TechSupply Ltd,Tokyo,5,640
2021-09-30,P010,Noise Cancelling Headphones,Electronics,15,481,80,TechSupply Ltd,Osaka,2,1200
2021-10-01,P010,Noise Cancelling Headphones,Electronics,8,485,80,TechSupply Ltd,Nagoya,12,640
2021-10-02,P010,Noise Cancelling Headphones,Electronics,13,486,80,ElectroHub,Osaka,10,1040
2021-10-03,P010,Noise Cancelling Headphones,Electronics,16,473,80,ElectroHub,Nagoya,2,1280
2021-10-04,P010,Noise Cancelling Headphones,Electronics,11,477,80,ElectroHub,Tokyo,5,880
2021-10-05,P010,Noise Cancelling Headphones,Electronics,11,485,80,TechSupply Ltd,Osaka,5,880
2021-10-06,P010,Noise Cancelling Headphones,Electronics,7,478,80,TechSupply Ltd,Osaka,8,560
2021-10-07,P010,Noise Cancelling Headphones,Electronics,14,472,80,TechSupply Ltd,Nagoya,2,1120
2021-10-08,P010,Noise Cancelling Headphones,Electronics,16,458,80,GadgetPro,Osaka,4,1280
2021-10-09,P010,Noise Cancelling Headphones,Electronics,10,453,80,GadgetPro,Tokyo,8,800
2021-10-10,P010,Noise Cancelling Headphones,Electronics,10,456,80,GadgetPro,Nagoya,3,800
2021-10-11,P010,Noise Cancelling Headphones,Electronics,5,463,80,GadgetPro,Tokyo,3,400
2021-10-12,P010,Noise Cancelling Headphones,Electronics,8,458,80,ElectroHub,Nagoya,2,640
2021-10-13,P010,Noise Cancelling Headphones,Electronics,7,470,80,GadgetPro,Nagoya,8,560
2021-10-14,P010,Noise Cancelling Headphones,Electronics,9,461,80,ElectroHub,Nagoya,6,720
2021-10-15,P010,Noise Cancelling Headphones,Electronics,7,470,80,ElectroHub,Nagoya,13,560
2021-10-16,P010,Noise Cancelling Headphones,Electronics,10,476,80,GadgetPro,Nagoya,7,800
2021-10-17,P010,Noise Cancelling Headphones,Electronics,11,477,80,TechSupply Ltd,Tokyo,12,880
2021-10-18,P010,Noise Cancelling Headphones,Electronics,11,470,80,ElectroHub,Osaka,10,880
2021-10-19,P010,Noise Cancelling Headphones,Electronics,12,465,80,ElectroHub,Tokyo,2,960
